
==========================================================================================
### PARALLAX FACEBOOK LOGIN LOGGER
==========================================================================================
[2026-09-03 13:48:49.684] [INFO] ADB_SERIAL=192.168.29.136:34857
[2026-09-03 13:48:49.684] [INFO] TARGET=com.onecore.loader
[2026-09-03 13:48:49.685] [INFO] Sensitive auth/token/cookie/password values are automatically redacted.

==========================================================================================
### DEVICE INFORMATION
==========================================================================================
[2026-09-03 13:48:49.835] [SERIAL] [aaudio.hw_burst_min_usec]: [2000]
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at android.os.Binder.execTransactInternal(Binder.java:1433)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at android.os.Binder.execTransact(Binder.java:1372)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-03 13:49:21.453] [LOGCAT] 09-03 13:49:21.126  2466  3977 W FastPrintWriter: 	... 20 more
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.129 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: device_state
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.130 20145 22248 I com.jio.myjio: Explicit concurrent mark compact GC freed 860KB AllocSpace bytes, 7(140KB) LOS objects, 54% free, 6927KB/14MB, paused 1.192ms,3.223ms total 98.181ms
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.130 29257 29257 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: NtWifiService
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.131 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: deviceidle
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.132 29257 29257 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: SurfaceFlinger
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.133 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: devicestoragemonitor
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.134  1720  5125 W DisplayIdentification: Invalid EDID: falling back to serial number due to missing display name.
[2026-09-03 13:49:21.454] [LOGCAT] 09-03 13:49:21.134  1720  5125 W DisplayIdentification: Invalid EDID: falling back to ASCII text due to missing serial number.
[2026-09-03 13:49:21.466] [LOGCAT] 09-03 13:49:21.143  2466  3977 W PackageManager: Cannot suspend package "com.android.vending": required for package verification
[2026-09-03 13:49:21.466] [LOGCAT] 09-03 13:49:21.143  2466  3977 W PackageManager: Cannot suspend package "click.here": has an active device admin
[2026-09-03 13:49:21.467] [LOGCAT] 09-03 13:49:21.143  2466  3977 W PackageManager: Cannot suspend package "com.google.android.dialer": is the default dialer
[2026-09-03 13:49:21.475] [LOGCAT] 09-03 13:49:21.144  2466  3977 W PackageManager: Cannot suspend package "com.google.android.apps.work.clouddpc": has an active device admin
[2026-09-03 13:49:21.475] [LOGCAT] 09-03 13:49:21.148 29257 29257 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: SurfaceFlingerAIDL
[2026-09-03 13:49:21.475] [LOGCAT] 09-03 13:49:21.151 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: diskstats
[2026-09-03 13:49:21.475] [LOGCAT] 09-03 13:49:21.152 29257 29257 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: accessibility
[2026-09-03 13:49:21.475] [LOGCAT] 09-03 13:49:21.153  2466  4418 I system_server: AssetManager2(0xb400007bbefe5e38) locale list changing from [] to [en-GB]
[2026-09-03 13:49:21.475] [LOGCAT] 09-03 13:49:21.157 29257 29257 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: account
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: Write failure
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.appendLocked(FastPrintWriter.java:323)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.print(FastPrintWriter.java:500)
[2026-09-03 13:49:21.482] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at java.io.PrintWriter.println(PrintWriter.java:822)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.util.PrintWriterPrinter.println(PrintWriterPrinter.java:39)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.database.sqlite.SQLiteDatabase.dumpDatabaseDirectory(SQLiteDatabase.java:2827)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.database.sqlite.SQLiteDatabase.dumpAll(SQLiteDatabase.java:2799)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.database.sqlite.SQLiteDebug.dump(SQLiteDebug.java:237)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.app.ActivityThread$ApplicationThread.dumpDatabaseInfo(ActivityThread.java:2064)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.app.ActivityThread$ApplicationThread.dumpDbInfo(ActivityThread.java:2095)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.app.IApplicationThread$Stub.onTransact(IApplicationThread.java:1290)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.os.Binder.execTransactInternal(Binder.java:1433)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at android.os.Binder.execTransact(Binder.java:1372)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 31012  8627 W FastPrintWriter: 	... 15 more
[2026-09-03 13:49:21.483] [LOGCAT] 09-03 13:49:21.162 29257 29257 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: activity
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: display
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: Write failure
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.appendLocked(FastPrintWriter.java:323)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.appendLocked(FastPrintWriter.java:316)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.print(FastPrintWriter.java:500)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at java.io.PrintWriter.println(PrintWriter.java:839)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.server.DiskStatsService.reportCachedValues(DiskStatsService.java:230)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at com.android.server.DiskStatsService.dump(DiskStatsService.java:147)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at android.os.Binder.doDump(Binder.java:1079)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at android.os.Binder.dump(Binder.java:1069)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at android.os.Binder.onTransact(Binder.java:939)
[2026-09-03 13:49:21.484] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at android.os.Binder.execTransactInternal(Binder.java:1433)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at android.os.Binder.execTransact(Binder.java:1372)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-03 13:49:21.485] [LOGCAT] 09-03 13:49:21.164  2466  4418 W FastPrintWriter: 	... 14 more
[2026-09-03 13:49:21.499] [LOGCAT] 09-03 13:49:21.173   540   540 I auditd  : avc:  denied  { find } for pid=29018 uid=2000 name=dnsresolver scontext=u:r:shell:s0 tcontext=u:object_r:dnsresolver_service:s0 tclass=service_manager permissive=0
[2026-09-03 13:49:21.499] [LOGCAT] 09-03 13:49:21.173 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: domain_verification
[2026-09-03 13:49:21.499] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: Write failure
[2026-09-03 13:49:21.499] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.499] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-03 13:49:21.499] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.appendLocked(FastPrintWriter.java:343)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.write(FastPrintWriter.java:601)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at java.io.PrintWriter.write(PrintWriter.java:507)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.util.IndentingPrintWriter.write(IndentingPrintWriter.java:212)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.util.IndentingPrintWriter.write(IndentingPrintWriter.java:196)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at java.io.PrintWriter.write(PrintWriter.java:559)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at java.io.PrintWriter.print(PrintWriter.java:686)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at java.io.PrintWriter.println(PrintWriter.java:839)
[2026-09-03 13:49:21.500] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.LocalDisplayAdapter$LocalDisplayDevice.dumpLocked(LocalDisplayAdapter.java:1392)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayManagerService.lambda$dumpInternal$18(DisplayManagerService.java:3874)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayManagerService.$r8$lambda$QaHruQb1GeWJDwU-0NmlSR-RfEc(DisplayManagerService.java:0)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayManagerService$$ExternalSyntheticLambda21.accept(R8$$SyntheticClass:0)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayDeviceRepository.forEachLocked(DisplayDeviceRepository.java:127)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayManagerService.dumpInternal(DisplayManagerService.java:3872)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayManagerService.-$$Nest$mdumpInternal(DisplayManagerService.java:0)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at com.android.server.display.DisplayManagerService$BinderService.dump(DisplayManagerService.java:5131)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.os.Binder.doDump(Binder.java:1079)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.os.Binder.dump(Binder.java:1069)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.os.Binder.onTransact(Binder.java:939)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.hardware.display.IDisplayManager$Stub.onTransact(IDisplayManager.java:1297)
[2026-09-03 13:49:21.501] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.os.Binder.execTransactInternal(Binder.java:1433)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at android.os.Binder.execTransact(Binder.java:1372)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:21.175  2466  3977 W FastPrintWriter: 	... 25 more
[2026-09-03 13:49:21.502] [LOGCAT] 09-03 13:49:20.988   540   540 E SELinux : avc:  denied  { find } for pid=29018 uid=2000 name=dnsresolver scontext=u:r:shell:s0 tcontext=u:object_r:dnsresolver_service:s0 tclass=service_manager permissive=0
[2026-09-03 13:49:21.512] [LOGCAT] 09-03 13:49:21.178 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: dpmservice
[2026-09-03 13:49:21.512] [LOGCAT] 09-03 13:49:21.180 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: dreams
[2026-09-03 13:49:21.512] [LOGCAT] 09-03 13:49:21.182 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: drm.drmManager
[2026-09-03 13:49:21.512] [LOGCAT] 09-03 13:49:21.184 29018 29018 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: dropbox
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.188 20539 23529 I arhead:provider: Explicit concurrent mark compact GC freed 488KB AllocSpace bytes, 8(160KB) LOS objects, 78% free, 2303KB/10MB, paused 273us,5.803ms total 38.935ms
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.188  3679  7457 E PropertyInvalidatedCache: Failed to dump PropertyInvalidatedCache instances
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: Write failure
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flush(FastPrintWriter.java:413)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at android.app.BroadcastStickyCache.dumpCacheInfo(BroadcastStickyCache.java:238)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at android.app.ActivityThread$ApplicationThread.dumpCacheInfo(ActivityThread.java:2049)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at android.app.IApplicationThread$Stub.onTransact(IApplicationThread.java:1268)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at android.os.Binder.execTransactInternal(Binder.java:1433)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at android.os.Binder.execTransact(Binder.java:1372)
[2026-09-03 13:49:21.513] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.189  3679  7457 W FastPrintWriter: 	... 9 more
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: Write failure
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-03 13:49:21.514] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.appendLocked(FastPrintWriter.java:323)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.print(FastPrintWriter.java:500)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at java.io.PrintWriter.println(PrintWriter.java:822)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at android.util.PrintWriterPrinter.println(PrintWriterPrinter.java:39)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at android.util.PrefixPrinter.println(PrefixPrinter.java:49)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at android.database.sqlite.SQLiteConnection$OperationLog.dumpLongLocked(SQLiteConnection.java:1894)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at android.database.sqlite.SQLiteConnection$OperationLog.dump(SQLiteConnection.java:1914)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at android.database.sqlite.SQLiteConnection.dumpUnsafe(SQLiteConnection.java:1351)
[2026-09-03 13:49:21.515] [LOGCAT] 09-03 13:49:21.195  3679  6655 W FastPrintWriter: 	at android.database.sqlite.SQLiteConnection.dump(SQLiteConnection.java:1325)
