
==========================================================================================
### PARALLAX FACEBOOK LOGIN LOGGER
==========================================================================================
[2026-09-08 15:08:32.236] [INFO] ADB_SERIAL=192.168.29.136:33841
[2026-09-08 15:08:32.236] [INFO] TARGET=com.onecore.loader
[2026-09-08 15:08:32.236] [INFO] Sensitive auth/token/cookie/password values are automatically redacted.

==========================================================================================
### DEVICE INFORMATION
==========================================================================================
[2026-09-08 15:08:32.460] [SERIAL] [aaudio.hw_burst_min_usec]: [2000]
[2026-09-08 15:09:15.008] [LOGCAT] 09-08 15:09:14.981 30256 30256 W SessionManager: SessionManager.beginSession():73 Try to begin an already begun session [INPUT_SESSION], end it first
[2026-09-08 15:09:15.008] [LOGCAT] 09-08 15:09:14.981 30256 30256 W LatinIMEBase: LatinIMEBase.updateInputViewCoverNavigation():321 Null input view, cannot update padding!
[2026-09-08 15:09:15.008] [LOGCAT] 09-08 15:09:14.982  3228  3228 V MotionLayout: .(MotionLayout.java:1450) transitionToStart
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.982 30256 30295 I SP      : Registering emoticon_content_description.2022081613, url: https://www.gstatic.com/android/keyboard/emoticon_content_desc/202208161305/superpacks_manifest.json, constraints: W:*:*:*, flags: bg, requested: 2022081613, current: 2022081613
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.982 30256 30295 I SP      : Registering content_cache.2024032915, url: https://www.gstatic.com/android/keyboard/modelpack/contentcache/202403291544/superpacks_manifest.json, constraints: W:*:*:*, flags: bg, requested: 2024032915, current: 2024032915
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.983 30256 30295 I SuperpacksManagerImpl: SuperpacksManagerImpl$3$1.onSuccess():552 emoticon_content_description.registerManifest() succeeded
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.983 30256 30295 I SuperpacksManagerImpl: SuperpacksManagerImpl$3$1.onSuccess():552 content_cache.registerManifest() succeeded
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.984  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.984  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.984  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.984  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.984  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.984  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.985  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.985  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.009] [LOGCAT] 09-08 15:09:14.985  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.985  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.985  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.985  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986 30256 30291 W LatinCommonMetricsProcessor: LatinCommonMetricsProcessor.processInputMethodEntryChanged():2596 The new entry is equal to the old entry
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986 30256 31674 I DeviceStatusMonitor: DeviceStatusMonitor.onDisplayChanged():442 Display 0 rotation changed: 0 -> 1
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.986  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.987  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.987  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.987  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.987  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.987  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.987  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.988  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.988  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.010] [LOGCAT] 09-08 15:09:14.988  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.988  2444  3851 D CompatibilityInfo: mCompatibilityFlags - 0
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.988  2444  3851 D CompatibilityInfo: applicationDensity - 480
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.988  2444  3851 D CompatibilityInfo: applicationScale - 1.0
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.989 30256 30291 W ModuleManager: ModuleManager.loadModule():641 Module rph is not available
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.989   884   884 E KeymasterUtils: IKMHal_sendCmd failed with rsp_header->status: -28
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.989 30256 30295 I SP      : Syncing emoticon_content_description (2022081613) with slices: [7a635888cb828dfa2fc744b7b9b50f04, 82203eaeaa17c7345d29b18e337a6f27, 29fe8c144c5c3425c72d8a5aca007cc9], metadata: false
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.989   884   884 E KeyMasterHalDevice: abort_operation
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.989   884   884 E KeyMasterHalDevice: ret: -28
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.990 30256 31500 I KeyboardGroupDefParser: KeyboardGroupDefParser.parseKeyboardGroupDef():72 parseKeyboardGroupDef() 2132213851 -> 0_resource_name_obfuscated : WaitTime = 11 ms : RunTime = 8 ms
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.991  3456  3456 D QtiLinkBandwidthEstimator-0: handleMessage: 1
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.991  3456  3456 D QtiLinkBandwidthEstimator-1: handleMessage: 1
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.991  3456  3456 D QtiLinkBandwidthEstimator-0: handleMessage: 1
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.991  3456  3456 D QtiLinkBandwidthEstimator-1: handleMessage: 1
[2026-09-08 15:09:15.011] [LOGCAT] 09-08 15:09:14.992 30256 31350 I Module  : DeviceLockedStatusModuleProvider$Module.updateDeviceLockedStatusInternal():119 repeatCheckTimes = 1, locked = false
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.992  3456  4281 D DPM-0   : Can't find any data profile that can satisfy [NetworkRequest [ NONE id=0, [ Capabilities: DUN&TRUSTED&NOT_VPN&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 1001 UnderlyingNetworks: Null] ], mPriority=30, state=UNSATISFIED, mAttachedDataNetwork=null, created time=15:09:14.992, evaluation result=null]
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.992  3456  4281 D DPM-0   : Unable to find a data profile for [NetworkRequest [ NONE id=0, [ Capabilities: DUN&TRUSTED&NOT_VPN&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 1001 UnderlyingNetworks: Null] ], mPriority=30, state=UNSATISFIED, mAttachedDataNetwork=null, created time=15:09:14.992, evaluation result=null]
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.996  3817  3817 W HWUI    : Image decoding logging dropped!
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: Bad overriden class
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: java.lang.NoSuchMethodException: com.android.launcher3.taskbar.TaskbarModelCallbacksFactory.<init> [class android.content.Context]
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at java.lang.Class.getConstructor0(Class.java:3387)
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at java.lang.Class.getDeclaredConstructor(Class.java:3069)
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.util.ResourceBasedOverride$Overrides.getObject(SourceFile:24)
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarModelCallbacksFactory$Companion.newInstance(SourceFile:9)
[2026-09-08 15:09:15.012] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarModelCallbacksFactory.newInstance(SourceFile:2)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarViewController.<init>(SourceFile:159)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarActivityContext.<init>(SourceFile:489)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarManager.createTaskbarActivityContext(SourceFile:70)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarManager.recreateTaskbarForDisplay(SourceFile:185)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarManager.recreateTaskbars(SourceFile:55)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.launcher3.taskbar.TaskbarManager$4.onConfigurationChanged(SourceFile:179)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.content.ComponentCallbacksController.lambda$dispatchConfigurationChanged$0(ComponentCallbacksController.java:91)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.content.ComponentCallbacksController$$ExternalSyntheticLambda2.accept(D8$$SyntheticClass:0)
[2026-09-08 15:09:15.013] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.content.ComponentCallbacksController.forAllComponentCallbacks(ComponentCallbacksController.java:124)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.content.ComponentCallbacksController.dispatchConfigurationChanged(ComponentCallbacksController.java:91)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.window.WindowContext.dispatchConfigurationChanged(WindowContext.java:159)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.window.WindowTokenClient.onConfigurationChangedInner(WindowTokenClient.java:205)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.window.WindowTokenClient.onConfigurationChanged(WindowTokenClient.java:153)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.window.WindowTokenClient.onConfigurationChanged(WindowTokenClient.java:112)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.window.WindowTokenClientController.onWindowContextInfoChanged(WindowTokenClientController.java:251)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.ActivityThread.handleWindowContextInfoChanged(ActivityThread.java:6991)
[2026-09-08 15:09:15.014] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.servertransaction.WindowContextInfoChangeItem.execute(WindowContextInfoChangeItem.java:53)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.servertransaction.TransactionExecutor.executeNonLifecycleItem(TransactionExecutor.java:133)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.servertransaction.TransactionExecutor.executeTransactionItems(TransactionExecutor.java:103)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.servertransaction.TransactionExecutor.execute(TransactionExecutor.java:80)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2860)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.os.Handler.dispatchMessage(Handler.java:110)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.os.Looper.loopOnce(Looper.java:283)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.os.Looper.loop(Looper.java:392)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at android.app.ActivityThread.main(ActivityThread.java:9248)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at java.lang.reflect.Method.invoke(Native Method)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:611)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997  3817  3817 W Overrides: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:944)
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.997 30256 30295 I SP      : Syncing content_cache (2024032915) with slices: [74ed8b2e38ec1bc8af70aa63d8ec49de, 8722425f4121ffdea802b1066df73991, fa1da98da1212aad6fb9a8efaff48148], metadata: true
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: Write failure
[2026-09-08 15:09:15.015] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flush(FastPrintWriter.java:413)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread.handleDumpResources(ActivityThread.java:5473)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread.-$$Nest$mhandleDumpResources(ActivityThread.java:0)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2785)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.os.Handler.dispatchMessage(Handler.java:110)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.os.Looper.loopOnce(Looper.java:283)
[2026-09-08 15:09:15.016] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.os.Looper.loop(Looper.java:392)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread.main(ActivityThread.java:9248)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at java.lang.reflect.Method.invoke(Native Method)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:611)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:944)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:14.999  4414  4414 W FastPrintWriter: 	... 14 more
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: Write failure
[2026-09-08 15:09:15.017] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.close(FastPrintWriter.java:432)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.content.res.ResourceTimer.dumpTimers(ResourceTimer.java:311)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread.handleDumpResources(ActivityThread.java:5474)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread.-$$Nest$mhandleDumpResources(ActivityThread.java:0)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2785)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.os.Handler.dispatchMessage(Handler.java:110)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.os.Looper.loopOnce(Looper.java:283)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.os.Looper.loop(Looper.java:392)
[2026-09-08 15:09:15.018] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at android.app.ActivityThread.main(ActivityThread.java:9248)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at java.lang.reflect.Method.invoke(Native Method)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:611)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:944)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000  4414  4414 W FastPrintWriter: 	... 15 more
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.000 30256 31642 I KeyboardGroupDefParser: KeyboardGroupDefParser.parseKeyboardGroupDef():72 parseKeyboardGroupDef() 2132213854 -> 0_resource_name_obfuscated : WaitTime = 14 ms : RunTime = 15 ms
[2026-09-08 15:09:15.019] [LOGCAT] 09-08 15:09:15.003  2444  2486 W PackageConfigPersister: App-specific configuration not found for packageName: com.onecore.loader and userId: 0
[2026-09-08 15:09:15.020] [LOGCAT] 09-08 15:09:15.003 30256 31365 I KeyboardGroupDefParser: KeyboardGroupDefParser.parseKeyboardGroupDef():72 parseKeyboardGroupDef() 2132213855 -> 0_resource_name_obfuscated : WaitTime = 15 ms : RunTime = 14 ms
[2026-09-08 15:09:15.020] [LOGCAT] 09-08 15:09:15.005 30256 30301 I DownloadManager: DownloadManager.completeDownload():434 Download for __PEKB_manifest_pek_blocklist__en scheduled with params pmb[allowMetered=true, requireCharging=false, foreground=false, immediately=true, priority=0]
[2026-09-08 15:09:15.020] [LOGCAT] 09-08 15:09:15.005 30256 30301 I DownloadManager: DownloadManager.startDownload():518 start download of __PEKB_manifest_pek_blocklist__en
[2026-09-08 15:09:15.029] [LOGCAT] 09-08 15:09:15.007 30256 30301 I DownloadManager: DownloadManager$4.onFailure():599 download for __PEKB_manifest_pek_blocklist__en is cancelled
[2026-09-08 15:09:15.029] [LOGCAT] 09-08 15:09:15.007 30256 30301 I DownloadManager: DownloadManager.completeDownload():432 Previous download for __PEKB_manifest_pek_blocklist__en is cancelled
[2026-09-08 15:09:15.029] [LOGCAT] 09-08 15:09:15.007 30256 30301 I DownloadManager: DownloadManager.completeDownload():434 Download for __PEKB_manifest_pek_blocklist__en scheduled with params pmb[allowMetered=true, requireCharging=false, foreground=false, immediately=true, priority=0]
[2026-09-08 15:09:15.029] [LOGCAT] 09-08 15:09:15.007 30256 30301 I DownloadManager: DownloadManager.startDownload():518 start download of __PEKB_manifest_pek_blocklist__en
[2026-09-08 15:09:15.029] [LOGCAT] 09-08 15:09:15.008 30256 30301 I DownloadManager: DownloadManager$4.onSuccess():587 download for __PEKB_manifest_pek_blocklist__en is finished with files # tbr@49fd207
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.008 10597 10597 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.adservices@app@SdkSandboxGoogle@370547060@SdkSandboxGoogle.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: Write failure
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-08 15:09:15.030] [LOGCAT] 09-08 15:09:15.012 31529 31529 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.appendLocked(FastPrintWriter.java:323)
